Calibration
Channel,Gain,Offset,Zero
0,1,0,0
1,1,0,0
2,0.51249,0,0
3,1,0,0
4,1,0,0
5,1,0,0
6,1,0,0
7,1,0,0
8,1,0,0
mm/dd/yy-hh:mm:ss:ms,Sch,Ch0,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
05/10/19-11:01:21:70,1,1031.00,18528.00,8080.94,18170.00,17118.00,8501.00,6674.00,11941.00,8280.00,
05/10/19-11:01:21:70,1,1032.00,18528.00,8080.94,18181.00,17447.00,8448.00,6667.00,11917.00,8287.00,
05/10/19-11:01:21:70,1,1030.00,18528.00,8079.40,18121.00,17669.00,8597.00,6677.00,11915.00,8284.00,
05/10/19-11:01:21:70,1,1032.00,18528.00,8080.43,18358.00,16990.00,8588.00,6671.00,11929.00,8277.00,
05/10/19-11:01:21:70,1,1031.00,18528.00,8081.97,17923.00,17610.00,8603.00,6687.00,11924.00,8266.00,
05/10/19-11:01:21:70,1,1029.00,18528.00,8085.04,17995.00,17582.00,8551.00,6681.00,11917.00,8264.00,
05/10/19-11:01:21:70,1,1031.00,18528.00,8085.04,18180.00,17810.00,8714.00,6675.00,11922.00,8269.00,
05/10/19-11:01:21:70,1,1029.00,18528.00,8085.04,18229.00,17551.00,8725.00,6669.00,11927.00,8271.00,
05/10/19-11:01:21:70,1,1032.00,18528.00,8085.04,17942.00,17944.00,8585.00,6678.00,11911.00,8268.00,
05/10/19-11:01:21:70,1,1032.00,18528.00,8085.04,18005.00,17706.00,8725.00,6677.00,11924.00,8268.00,
05/10/19-11:01:21:70,1,1030.00,18528.00,8085.04,18110.00,17096.00,8528.00,6675.00,11923.00,8268.00,
05/10/19-11:01:21:70,1,1030.00,18528.00,8085.04,17921.00,17792.00,8637.00,6687.00,11917.00,8268.00,
05/10/19-11:01:21:287,1,1030.00,18528.00,8082.48,18018.00,17962.00,8694.00,6658.00,11930.00,8309.00,
05/10/19-11:01:21:287,1,1029.00,18528.00,8080.94,18372.00,17348.00,8548.00,6669.00,11937.00,8320.00,
05/10/19-11:01:21:287,1,1031.00,18527.00,8079.92,18019.00,17258.00,8450.00,6682.00,11939.00,8309.00,
05/10/19-11:01:21:287,1,1030.00,18528.00,8078.38,17972.00,17508.00,8605.00,6671.00,11937.00,8314.00,
05/10/19-11:01:21:287,1,1029.00,18528.00,8080.43,18572.00,17454.00,8543.00,6672.00,11931.00,8282.00,
05/10/19-11:01:21:287,1,1031.00,18528.00,8081.97,17999.00,17361.00,8490.00,6683.00,11930.00,8261.00,
05/10/19-11:01:21:287,1,1032.00,18528.00,8084.02,18078.00,17515.00,8641.00,6679.00,11912.00,8264.00,
05/10/19-11:01:21:287,1,1032.00,18528.00,8085.04,18110.00,17683.00,8659.00,6675.00,11928.00,8267.00,
05/10/19-11:01:21:287,1,1029.00,18528.00,8085.04,18204.00,17112.00,8590.00,6679.00,11920.00,8271.00,
05/10/19-11:01:21:287,1,1031.00,18528.00,8085.04,17984.00,17503.00,8556.00,6682.00,11921.00,8262.00,
05/10/19-11:01:21:287,1,1030.00,18528.00,8085.04,17833.00,17748.00,8655.00,6682.00,11921.00,8262.00,
05/10/19-11:01:21:287,1,1031.00,18528.00,8085.04,18164.00,17648.00,8598.00,6673.00,11927.00,8262.00,
05/10/19-11:01:21:287,1,1031.00,18528.00,8085.04,18312.00,17732.00,8688.00,6672.00,11927.00,8262.00,
05/10/19-11:01:21:504,1,1029.00,18528.00,8081.45,18331.00,17300.00,8803.00,6665.00,11940.00,8283.00,
05/10/19-11:01:21:504,1,1031.00,18528.00,8080.94,18220.00,17677.00,8870.00,6678.00,11933.00,8292.00,
05/10/19-11:01:21:504,1,1030.00,18528.00,8079.92,18219.00,17523.00,8888.00,6685.00,11926.00,8287.00,
05/10/19-11:01:21:504,1,1028.00,18528.00,8079.40,18220.00,17630.00,9018.00,6674.00,11934.00,8284.00,
05/10/19-11:01:21:504,1,1032.00,18527.00,8079.40,18102.00,17531.00,8239.00,6681.00,11923.00,8269.00,
05/10/19-11:01:21:504,1,1031.00,18528.00,8082.48,17847.00,17590.00,8376.00,6688.00,11910.00,8265.00,
05/10/19-11:01:21:504,1,1031.00,18528.00,8084.53,17967.00,17443.00,8880.00,6689.00,11916.00,8261.00,
05/10/19-11:01:21:504,1,1032.00,18528.00,8085.04,17870.00,17347.00,8559.00,6683.00,11922.00,8258.00,
05/10/19-11:01:21:504,1,1031.00,18528.00,8085.04,17926.00,17635.00,8454.00,6686.00,11923.00,8252.00,
05/10/19-11:01:21:504,1,1031.00,18528.00,8085.04,18253.00,17427.00,8843.00,6663.00,11931.00,8269.00,
05/10/19-11:01:21:504,1,1031.00,18528.00,8085.04,18321.00,17404.00,8841.00,6670.00,11920.00,8269.00,
05/10/19-11:01:21:504,1,1030.00,18528.00,8085.04,18177.00,17497.00,8831.00,6675.00,11919.00,8269.00,
05/10/19-11:01:21:504,1,1031.00,18528.00,8085.04,18202.00,17667.00,8922.00,6666.00,11926.00,8269.00,
05/10/19-11:01:21:721,1,1031.00,18528.00,8081.97,18227.00,17334.00,8531.00,6663.00,11934.00,8303.00,
05/10/19-11:01:21:721,1,1032.00,18528.00,8080.94,18260.00,17548.00,8572.00,6679.00,11945.00,8303.00,
05/10/19-11:01:21:721,1,1030.00,18527.00,8080.94,18151.00,17536.00,8625.00,6670.00,11943.00,8307.00,
05/10/19-11:01:21:721,1,1030.00,18528.00,8079.92,18189.00,17341.00,8469.00,6674.00,11939.00,8316.00,
05/10/19-11:01:21:721,1,1031.00,18528.00,8079.92,17981.00,17799.00,8705.00,6671.00,11922.00,8297.00,
05/10/19-11:01:21:721,1,1031.00,18528.00,8080.94,18461.00,17370.00,9722.00,6670.00,11926.00,8278.00,
05/10/19-11:01:21:721,1,1031.00,18528.00,8084.53,18141.00,17341.00,8763.00,6666.00,11918.00,8272.00,
05/10/19-11:01:21:721,1,1031.00,18528.00,8085.04,17971.00,17437.00,8019.00,6686.00,11916.00,8260.00,
05/10/19-11:01:21:721,1,1032.00,18528.00,8085.04,18082.00,17745.00,10134.00,6678.00,11915.00,8272.00,
05/10/19-11:01:21:721,1,1032.00,18528.00,8085.04,18072.00,17559.00,9354.00,6680.00,11921.00,8263.00,
05/10/19-11:01:21:721,1,1032.00,18528.00,8085.04,18064.00,17318.00,7841.00,6687.00,11917.00,8263.00,
05/10/19-11:01:21:721,1,1032.00,18528.00,8085.04,18168.00,17506.00,8988.00,6675.00,11936.00,8263.00,
05/10/19-11:01:21:721,1,1031.00,18528.00,8085.04,18207.00,17469.00,9133.00,6674.00,11924.00,8263.00,
05/10/19-11:01:21:938,1,1031.00,18528.00,8081.97,18326.00,17543.00,8419.00,6685.00,11921.00,8273.00,
05/10/19-11:01:21:938,1,1031.00,18528.00,8080.94,18292.00,17465.00,8674.00,6669.00,11936.00,8283.00,
05/10/19-11:01:21:938,1,1030.00,18528.00,8080.94,18247.00,17124.00,8844.00,6670.00,11924.00,8272.00,
05/10/19-11:01:21:938,1,1030.00,18526.00,8079.92,18323.00,17314.00,8739.00,6671.00,11930.00,8284.00,
05/10/19-11:01:21:938,1,1028.00,18527.00,8080.43,17890.00,17951.00,8794.00,6680.00,11927.00,8277.00,
05/10/19-11:01:21:938,1,1030.00,18528.00,8081.97,18046.00,17696.00,9090.00,6681.00,11919.00,8272.00,
05/10/19-11:01:21:938,1,1031.00,18528.00,8085.04,18068.00,17682.00,9112.00,6684.00,11911.00,8272.00,
05/10/19-11:01:21:938,1,1031.00,18528.00,8084.53,17656.00,17836.00,9221.00,6682.00,11917.00,8264.00,
05/10/19-11:01:21:938,1,1030.00,18527.00,8085.04,18426.00,17554.00,9180.00,6682.00,11926.00,8278.00,
05/10/19-11:01:21:938,1,1032.00,18528.00,8085.04,18144.00,17778.00,8840.00,6676.00,11917.00,8267.00,
05/10/19-11:01:21:938,1,1030.00,18528.00,8085.04,18142.00,17275.00,8977.00,6669.00,11929.00,8267.00,
05/10/19-11:01:21:938,1,1031.00,18528.00,8085.04,18242.00,17263.00,8893.00,6670.00,11923.00,8267.00,
05/10/19-11:01:21:938,1,1032.00,18526.00,8085.04,18535.00,17375.00,8874.00,6682.00,11934.00,8267.00,
05/10/19-11:01:22:155,1,1032.00,18528.00,8082.99,18042.00,17175.00,8962.00,6675.00,11938.00,8302.00,
05/10/19-11:01:22:155,1,1029.00,18528.00,8080.94,18175.00,17342.00,8965.00,6680.00,11929.00,8313.00,
05/10/19-11:01:22:155,1,1032.00,18527.00,8079.40,17959.00,17613.00,9022.00,6674.00,11917.00,8320.00,
05/10/19-11:01:22:155,1,1030.00,18528.00,8079.92,18107.00,17512.00,9232.00,6675.00,11934.00,8311.00,
05/10/19-11:01:22:155,1,1029.00,18528.00,8079.40,17615.00,17614.00,9357.00,6689.00,11915.00,8295.00,
05/10/19-11:01:22:155,1,1032.00,18528.00,8081.45,17789.00,18101.00,9261.00,6683.00,11913.00,8262.00,
05/10/19-11:01:22:155,1,1032.00,18528.00,8084.02,18223.00,17248.00,9212.00,6672.00,11911.00,8265.00,
05/10/19-11:01:22:155,1,1030.00,18528.00,8085.04,17974.00,17168.00,9181.00,6674.00,11924.00,8264.00,
05/10/19-11:01:22:155,1,1031.00,18527.00,8085.04,18349.00,17490.00,9447.00,6676.00,11923.00,8254.00,
05/10/19-11:01:22:155,1,1029.00,18527.00,8085.04,18394.00,17668.00,9064.00,6672.00,11933.00,8257.00,
05/10/19-11:01:22:155,1,1032.00,18528.00,8085.04,18641.00,17441.00,9038.00,6661.00,11929.00,8257.00,
05/10/19-11:01:22:155,1,1031.00,18528.00,8084.53,18409.00,17283.00,9141.00,6670.00,11931.00,8257.00,
05/10/19-11:01:22:155,1,1031.00,18527.00,8085.04,18370.00,17333.00,8901.00,6678.00,11935.00,8257.00,
05/10/19-11:01:22:372,1,1031.00,18527.00,8081.97,17981.00,17525.00,9204.00,6673.00,11929.00,8265.00,
05/10/19-11:01:22:372,1,1032.00,18528.00,8080.94,18339.00,17777.00,9092.00,6679.00,11918.00,8288.00,
05/10/19-11:01:22:372,1,1031.00,18528.00,8080.94,17874.00,15764.00,9059.00,6677.00,11913.00,8290.00,
05/10/19-11:01:22:372,1,1030.00,18526.00,8079.92,16892.00,17785.00,9416.00,6679.00,11913.00,8286.00,
05/10/19-11:01:22:372,1,1030.00,18528.00,8080.43,17972.00,17182.00,9441.00,6691.00,11907.00,8271.00,
05/10/19-11:01:22:372,1,1030.00,18527.00,8081.97,17538.00,17877.00,9519.00,6687.00,11899.00,8273.00,
05/10/19-11:01:22:372,1,1031.00,18528.00,8085.04,17782.00,17887.00,9407.00,6680.00,11907.00,8269.00,
05/10/19-11:01:22:372,1,1029.00,18527.00,8084.53,18448.00,17052.00,9459.00,6682.00,11909.00,8265.00,
05/10/19-11:01:22:372,1,1030.00,18528.00,8085.04,18424.00,17659.00,9560.00,6671.00,11927.00,8262.00,
05/10/19-11:01:22:372,1,1029.00,18527.00,8085.04,18818.00,17288.00,9373.00,6680.00,11930.00,8258.00,
05/10/19-11:01:22:372,1,1030.00,18528.00,8084.02,18420.00,16778.00,9461.00,6674.00,11926.00,8258.00,
05/10/19-11:01:22:372,1,1031.00,18528.00,8085.04,18426.00,18288.00,9403.00,6671.00,11935.00,8258.00,
05/10/19-11:01:22:372,1,1030.00,18527.00,8085.04,18160.00,16966.00,8977.00,6672.00,11941.00,8258.00,
05/10/19-11:01:22:588,1,1029.00,18526.00,8081.97,18236.00,18044.00,11069.00,6670.00,11926.00,8317.00,
05/10/19-11:01:22:588,1,1031.00,18527.00,8080.94,18136.00,17301.00,9329.00,6679.00,11944.00,8317.00,
05/10/19-11:01:22:588,1,1029.00,18525.00,8080.94,18762.00,17175.00,7724.00,6668.00,11948.00,8296.00,
05/10/19-11:01:22:588,1,1029.00,18528.00,8079.92,18300.00,16891.00,10508.00,6683.00,11920.00,8338.00,
05/10/19-11:01:22:588,1,1031.00,18527.00,8080.43,17595.00,17100.00,9218.00,6693.00,11922.00,8287.00,
05/10/19-11:01:22:588,1,1031.00,18527.00,8082.48,18109.00,16890.00,9140.00,6690.00,11929.00,8249.00,
05/10/19-11:01:22:588,1,1032.00,18527.00,8084.53,17547.00,17908.00,9207.00,6695.00,11915.00,8263.00,
05/10/19-11:01:22:588,1,1029.00,18528.00,8084.53,17898.00,17519.00,9221.00,6674.00,11896.00,8275.00,
05/10/19-11:01:22:588,1,1031.00,18528.00,8085.04,17909.00,17788.00,9591.00,6681.00,11924.00,8269.00,
05/10/19-11:01:22:588,1,1029.00,18526.00,8085.04,18363.00,17385.00,9139.00,6686.00,11921.00,8255.00,
05/10/19-11:01:22:588,1,1030.00,18528.00,8085.04,18017.00,17843.00,9377.00,6677.00,11923.00,8255.00,
05/10/19-11:01:22:588,1,1030.00,18528.00,8085.04,18168.00,17265.00,9533.00,6663.00,11917.00,8255.00,
05/10/19-11:01:22:588,1,1030.00,18526.00,8085.04,18184.00,17797.00,9345.00,6655.00,11922.00,8255.00,
05/10/19-11:01:22:805,1,1031.00,18525.00,8082.48,18711.00,17459.00,9153.00,6666.00,11930.00,8295.00,
05/10/19-11:01:22:805,1,1030.00,18524.00,8080.94,18118.00,16907.00,9908.00,6676.00,11930.00,8285.00,
05/10/19-11:01:22:805,1,1028.00,18526.00,8079.92,18384.00,17744.00,9782.00,6669.00,11930.00,8283.00,
05/10/19-11:01:22:805,1,1030.00,18527.00,8080.43,18573.00,16852.00,9104.00,6672.00,11936.00,8285.00,
05/10/19-11:01:22:805,1,1030.00,18527.00,8080.43,17702.00,17596.00,9847.00,6685.00,11918.00,8285.00,
05/10/19-11:01:22:805,1,1029.00,18528.00,8081.97,18043.00,17334.00,9320.00,6701.00,11920.00,8253.00,
05/10/19-11:01:22:805,1,1031.00,18528.00,8084.53,18007.00,16394.00,9170.00,6675.00,11920.00,8269.00,
05/10/19-11:01:22:805,1,1028.00,18526.00,8085.04,17670.00,17590.00,9315.00,6685.00,11904.00,8280.00,
05/10/19-11:01:22:805,1,1029.00,18528.00,8085.04,18043.00,16961.00,9228.00,6704.00,11898.00,8262.00,
05/10/19-11:01:22:805,1,1032.00,18527.00,8085.04,17674.00,17402.00,9694.00,6693.00,11926.00,8247.00,
05/10/19-11:01:22:805,1,1032.00,18527.00,8085.04,17647.00,18143.00,9363.00,6695.00,11922.00,8247.00,
05/10/19-11:01:22:805,1,1031.00,18528.00,8085.04,17935.00,17406.00,9642.00,6681.00,11900.00,8247.00,
05/10/19-11:01:22:805,1,1030.00,18528.00,8085.04,18637.00,17314.00,9341.00,6645.00,11937.00,8247.00,
05/10/19-11:01:23:22,1,1029.00,18524.00,8081.97,18027.00,17848.00,9635.00,6662.00,11936.00,8315.00,
05/10/19-11:01:23:22,1,1031.00,18525.00,8080.94,18315.00,17765.00,9463.00,6678.00,11923.00,8320.00,
05/10/19-11:01:23:22,1,1030.00,18526.00,8080.43,18329.00,17748.00,9495.00,6669.00,11956.00,8316.00,
05/10/19-11:01:23:22,1,1031.00,18525.00,8079.40,18840.00,18223.00,9826.00,6658.00,11938.00,8328.00,
05/10/19-11:01:23:22,1,1028.00,18525.00,8080.43,17926.00,17729.00,9518.00,6675.00,11913.00,8311.00,
05/10/19-11:01:23:22,1,1032.00,18525.00,8081.97,17891.00,18713.00,9251.00,6667.00,11939.00,8270.00,
05/10/19-11:01:23:22,1,1032.00,18527.00,8084.02,18407.00,16949.00,9618.00,6663.00,11925.00,8269.00,
05/10/19-11:01:23:22,1,1030.00,18526.00,8084.02,17696.00,17148.00,9345.00,6690.00,11904.00,8279.00,
05/10/19-11:01:23:22,1,1031.00,18528.00,8085.04,17674.00,17149.00,9358.00,6687.00,11922.00,8257.00,
05/10/19-11:01:23:22,1,1032.00,18526.00,8085.04,18067.00,17300.00,9627.00,6680.00,11931.00,8256.00,
05/10/19-11:01:23:22,1,1030.00,18528.00,8085.04,17350.00,17960.00,9283.00,6701.00,11918.00,8256.00,
05/10/19-11:01:23:22,1,1031.00,18528.00,8085.04,18136.00,17317.00,9600.00,6686.00,11912.00,8256.00,
05/10/19-11:01:23:22,1,1029.00,18528.00,8085.04,17978.00,16864.00,9420.00,6677.00,11930.00,8256.00,
05/10/19-11:01:23:239,1,1030.00,18526.00,8081.45,17588.00,17003.00,9588.00,6689.00,11913.00,8272.00,
05/10/19-11:01:23:239,1,1031.00,18525.00,8080.94,19181.00,17605.00,10041.00,6685.00,11915.00,8288.00,
05/10/19-11:01:23:239,1,1027.00,18525.00,8080.43,18759.00,16359.00,9729.00,6661.00,11947.00,8277.00,
05/10/19-11:01:23:239,1,1031.00,18523.00,8080.43,18385.00,18344.00,9990.00,6686.00,11912.00,8300.00,
05/10/19-11:01:23:239,1,1030.00,18523.00,8080.43,18592.00,17993.00,10040.00,6664.00,11915.00,8290.00,
05/10/19-11:01:23:239,1,1029.00,18526.00,8081.97,18085.00,17873.00,8895.00,6654.00,11953.00,8266.00,
05/10/19-11:01:23:239,1,1030.00,18528.00,8084.53,19199.00,16818.00,9391.00,6673.00,11910.00,8279.00,
05/10/19-11:01:23:239,1,1029.00,18528.00,8084.53,17872.00,17276.00,10702.00,6666.00,11918.00,8276.00,
05/10/19-11:01:23:239,1,1032.00,18528.00,8085.04,18601.00,17401.00,9433.00,6665.00,11933.00,8263.00,
05/10/19-11:01:23:239,1,1032.00,18526.00,8085.04,18241.00,17283.00,10029.00,6681.00,11918.00,8264.00,
05/10/19-11:01:23:239,1,1031.00,18526.00,8085.04,17922.00,18114.00,9946.00,6688.00,11914.00,8264.00,
05/10/19-11:01:23:239,1,1032.00,18526.00,8085.04,18722.00,15306.00,9388.00,6674.00,11919.00,8264.00,
05/10/19-11:01:23:239,1,1030.00,18527.00,8085.04,17482.00,18349.00,10352.00,6686.00,11920.00,8264.00,
05/10/19-11:01:23:456,1,1027.00,18523.00,8082.48,18525.00,16691.00,9580.00,6697.00,11921.00,8295.00,
05/10/19-11:01:23:456,1,1030.00,18522.00,8080.43,17606.00,16763.00,10674.00,6676.00,11937.00,8302.00,
05/10/19-11:01:23:456,1,1027.00,18523.00,8080.43,17138.00,19267.00,9695.00,6700.00,11934.00,8307.00,
05/10/19-11:01:23:456,1,1030.00,18522.00,8079.40,18058.00,17252.00,9680.00,6705.00,11924.00,8314.00,
05/10/19-11:01:23:456,1,1030.00,18525.00,8080.43,18167.00,16667.00,10258.00,6678.00,11937.00,8290.00,
05/10/19-11:01:23:456,1,1032.00,18524.00,8080.94,18174.00,17940.00,9490.00,6683.00,11920.00,8260.00,
05/10/19-11:01:23:456,1,1032.00,18524.00,8085.04,18023.00,16940.00,10184.00,6694.00,11917.00,8270.00,
05/10/19-11:01:23:456,1,1031.00,18524.00,8085.04,18435.00,18031.00,10439.00,6668.00,11933.00,8277.00,
05/10/19-11:01:23:456,1,1029.00,18527.00,8085.04,18631.00,17214.00,9761.00,6673.00,11922.00,8265.00,
05/10/19-11:01:23:456,1,1031.00,18526.00,8085.04,19171.00,14496.00,9444.00,6669.00,11916.00,8276.00,
05/10/19-11:01:23:456,1,1029.00,18526.00,8085.04,16513.00,21177.00,10660.00,6662.00,11926.00,8276.00,
05/10/19-11:01:23:456,1,1030.00,18525.00,8085.04,18761.00,18614.00,9843.00,6669.00,11920.00,8276.00,
05/10/19-11:01:23:456,1,1030.00,18524.00,8085.04,17487.00,17289.00,10138.00,6685.00,11899.00,8276.00,
05/10/19-11:01:23:673,1,1030.00,18521.00,8081.97,18925.00,17169.00,10079.00,6673.00,11923.00,8296.00,
05/10/19-11:01:23:673,1,1031.00,18521.00,8080.94,18248.00,18033.00,9874.00,6674.00,11924.00,8274.00,
05/10/19-11:01:23:673,1,1031.00,18523.00,8080.94,17762.00,17480.00,9895.00,6692.00,11912.00,8289.00,
05/10/19-11:01:23:673,1,1029.00,18523.00,8079.92,17776.00,17337.00,9986.00,6675.00,11930.00,8282.00,
05/10/19-11:01:23:673,1,1032.00,18524.00,8079.40,18183.00,17167.00,10646.00,6686.00,11928.00,8279.00,
05/10/19-11:01:23:673,1,1030.00,18525.00,8081.45,17749.00,18182.00,10251.00,6703.00,11911.00,8258.00,
05/10/19-11:01:23:673,1,1032.00,18527.00,8085.04,18083.00,16598.00,10035.00,6690.00,11918.00,8266.00,
05/10/19-11:01:23:673,1,1031.00,18521.00,8085.04,17823.00,17893.00,10343.00,6679.00,11922.00,8268.00,
05/10/19-11:01:23:673,1,1030.00,18525.00,8085.04,17845.00,19101.00,10513.00,6692.00,11918.00,8265.00,
05/10/19-11:01:23:673,1,1028.00,18524.00,8084.53,18646.00,15955.00,10016.00,6685.00,11924.00,8255.00,
05/10/19-11:01:23:673,1,1032.00,18523.00,8085.04,18463.00,17565.00,10338.00,6684.00,11929.00,8255.00,
05/10/19-11:01:23:673,1,1031.00,18523.00,8085.04,17898.00,17480.00,9907.00,6671.00,11922.00,8255.00,
05/10/19-11:01:23:673,1,1031.00,18523.00,8085.04,17921.00,17521.00,10215.00,6676.00,11920.00,8255.00,
05/10/19-11:01:23:890,1,1031.00,18522.00,8082.48,18579.00,18181.00,10322.00,6656.00,11934.00,8323.00,
05/10/19-11:01:23:890,1,1030.00,18521.00,8080.43,17897.00,17945.00,10428.00,6669.00,11918.00,8330.00,
05/10/19-11:01:23:890,1,1030.00,18521.00,8080.94,18863.00,17489.00,10307.00,6673.00,11929.00,8333.00,
05/10/19-11:01:23:890,1,1032.00,18520.00,8080.43,17744.00,18075.00,10030.00,6662.00,11943.00,8341.00,
05/10/19-11:01:23:890,1,1031.00,18523.00,8079.92,18633.00,17993.00,10032.00,6674.00,11925.00,8296.00,
05/10/19-11:01:23:890,1,1031.00,18523.00,8081.45,17978.00,16603.00,10509.00,6691.00,11915.00,8260.00,
05/10/19-11:01:23:890,1,1030.00,18524.00,8084.53,18052.00,17833.00,10192.00,6681.00,11936.00,8259.00,
05/10/19-11:01:23:890,1,1030.00,18523.00,8085.04,17973.00,17212.00,10081.00,6676.00,11923.00,8265.00,
05/10/19-11:01:23:890,1,1030.00,18521.00,8085.04,17694.00,18496.00,10119.00,6690.00,11912.00,8268.00,
05/10/19-11:01:23:890,1,1030.00,18525.00,8085.04,17948.00,17001.00,10199.00,6686.00,11921.00,8269.00,
05/10/19-11:01:23:890,1,1032.00,18521.00,8085.04,17466.00,17584.00,9979.00,6697.00,11913.00,8269.00,
05/10/19-11:01:23:890,1,1031.00,18523.00,8085.04,17566.00,17116.00,10308.00,6700.00,11913.00,8269.00,
05/10/19-11:01:23:890,1,1032.00,18523.00,8085.04,17952.00,17696.00,10610.00,6690.00,11913.00,8269.00,
05/10/19-11:01:24:106,1,1032.00,18521.00,8082.48,17928.00,17475.00,10321.00,6673.00,11926.00,8288.00,
05/10/19-11:01:24:106,1,1031.00,18522.00,8080.94,18313.00,18023.00,10215.00,6668.00,11933.00,8289.00,
05/10/19-11:01:24:106,1,1028.00,18522.00,8080.43,18583.00,16841.00,10089.00,6659.00,11931.00,8292.00,
05/10/19-11:01:24:106,1,1030.00,18522.00,8079.92,18462.00,18039.00,10425.00,6657.00,11937.00,8297.00,
05/10/19-11:01:24:106,1,1029.00,18521.00,8080.43,18517.00,18000.00,10402.00,6665.00,11924.00,8293.00,
05/10/19-11:01:24:106,1,1031.00,18521.00,8080.94,18213.00,17408.00,10203.00,6678.00,11923.00,8268.00,
05/10/19-11:01:24:106,1,1031.00,18522.00,8084.02,18161.00,18051.00,10327.00,6676.00,11921.00,8274.00,
05/10/19-11:01:24:106,1,1031.00,18523.00,8085.04,17748.00,17668.00,10283.00,6681.00,11907.00,8269.00,
05/10/19-11:01:24:106,1,1031.00,18521.00,8085.04,17780.00,17934.00,10302.00,6684.00,11908.00,8275.00,
05/10/19-11:01:24:106,1,1032.00,18524.00,8085.04,17843.00,18218.00,10365.00,6684.00,11912.00,8269.00,
05/10/19-11:01:24:106,1,1030.00,18523.00,8085.04,18235.00,16548.00,10547.00,6672.00,11921.00,8269.00,
05/10/19-11:01:24:106,1,1030.00,18525.00,8085.04,17850.00,17707.00,10978.00,6684.00,11926.00,8269.00,
05/10/19-11:01:24:106,1,1030.00,18525.00,8085.04,17875.00,17254.00,10947.00,6687.00,11928.00,8269.00,
05/10/19-11:01:24:323,1,1031.00,18520.00,8081.97,17769.00,17926.00,10877.00,6687.00,11928.00,8303.00,
05/10/19-11:01:24:323,1,1031.00,18520.00,8080.43,18195.00,16902.00,10352.00,6675.00,11943.00,8308.00,
05/10/19-11:01:24:323,1,1032.00,18520.00,8080.94,18271.00,17291.00,10326.00,6683.00,11931.00,8314.00,
05/10/19-11:01:24:323,1,1029.00,18523.00,8079.40,17919.00,18312.00,10348.00,6677.00,11921.00,8334.00,
05/10/19-11:01:24:323,1,1028.00,18522.00,8079.92,18282.00,17656.00,10244.00,6669.00,11911.00,8305.00,
05/10/19-11:01:24:323,1,1030.00,18524.00,8081.97,18364.00,17697.00,10020.00,6675.00,11915.00,8283.00,
05/10/19-11:01:24:323,1,1029.00,18522.00,8084.53,17982.00,17824.00,9813.00,6685.00,11913.00,8259.00,
05/10/19-11:01:24:323,1,1032.00,18521.00,8084.53,18202.00,17468.00,10741.00,6677.00,11923.00,8270.00,
05/10/19-11:01:24:323,1,1028.00,18521.00,8085.04,18434.00,17881.00,11290.00,6672.00,11915.00,8280.00,
05/10/19-11:01:24:323,1,1030.00,18524.00,8085.04,17792.00,17702.00,10656.00,6694.00,11922.00,8264.00,
05/10/19-11:01:24:323,1,1029.00,18522.00,8085.04,18036.00,17882.00,10808.00,6671.00,11925.00,8264.00,
05/10/19-11:01:24:323,1,1029.00,18521.00,8085.04,18245.00,17907.00,10704.00,6667.00,11915.00,8264.00,
05/10/19-11:01:24:323,1,1031.00,18523.00,8085.04,18091.00,17674.00,10307.00,6666.00,11930.00,8264.00,
05/10/19-11:01:24:540,1,1030.00,18520.00,8081.45,18132.00,17154.00,10100.00,6692.00,11920.00,8272.00,
05/10/19-11:01:24:540,1,1031.00,18520.00,8080.94,17850.00,17172.00,10281.00,6687.00,11921.00,8269.00,
05/10/19-11:01:24:540,1,1029.00,18521.00,8080.43,17784.00,17404.00,10123.00,6684.00,11925.00,8276.00,
05/10/19-11:01:24:540,1,1030.00,18521.00,8079.92,17804.00,16950.00,10573.00,6696.00,11914.00,8276.00,
05/10/19-11:01:24:540,1,1029.00,18520.00,8080.94,17901.00,17957.00,10866.00,6695.00,11899.00,8288.00,
05/10/19-11:01:24:540,1,1032.00,18522.00,8080.94,18018.00,17505.00,10586.00,6674.00,11910.00,8280.00,
05/10/19-11:01:24:540,1,1030.00,18522.00,8085.04,18483.00,17769.00,10701.00,6682.00,11929.00,8265.00,
05/10/19-11:01:24:540,1,1031.00,18522.00,8085.04,18188.00,17675.00,10480.00,6663.00,11917.00,8284.00,
05/10/19-11:01:24:540,1,1030.00,18521.00,8085.04,18230.00,17417.00,10418.00,6664.00,11929.00,8264.00,
05/10/19-11:01:24:540,1,1030.00,18522.00,8085.04,18667.00,17536.00,10547.00,6679.00,11926.00,8269.00,
05/10/19-11:01:24:540,1,1030.00,18521.00,8085.04,18210.00,17789.00,10735.00,6680.00,11930.00,8269.00,
05/10/19-11:01:24:540,1,1031.00,18521.00,8085.04,18056.00,17701.00,10509.00,6669.00,11910.00,8269.00,
05/10/19-11:01:24:540,1,1030.00,18521.00,8085.04,18158.00,18182.00,10271.00,6670.00,11899.00,8269.00,
05/10/19-11:01:24:757,1,1031.00,18520.00,8081.97,17990.00,17984.00,10416.00,6661.00,11917.00,8338.00,
05/10/19-11:01:24:757,1,1030.00,18520.00,8080.94,17786.00,17645.00,10779.00,6682.00,11929.00,8310.00,
05/10/19-11:01:24:757,1,1029.00,18521.00,8080.43,17739.00,17629.00,10508.00,6687.00,11934.00,8288.00,
