Calibration
Channel,Gain,Offset,Zero
0,1,0,0
1,1,0,0
2,0.51249,0,0
3,1,0,0
4,1,0,0
5,1,0,0
6,1,0,0
7,1,0,0
8,1,0,0
mm/dd/yy-hh:mm:ss:ms,Sch,Ch0,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
05/10/19-11:55:50:622,5,1032.00,18544.00,8051.73,17840.00,17318.00,24935.00,6852.00,11950.00,8477.00,
05/10/19-11:55:50:622,5,1032.00,18544.00,8052.24,17895.00,17368.00,24932.00,6851.00,11954.00,8471.00,
05/10/19-11:55:50:622,5,1032.00,18544.00,8052.24,17966.00,17340.00,24930.00,6851.00,11954.00,8474.00,
05/10/19-11:55:50:622,5,1032.00,18544.00,8052.24,17930.00,17322.00,24932.00,6848.00,11953.00,8471.00,
05/10/19-11:55:50:622,5,1032.00,18544.00,8052.24,17901.00,17351.00,24936.00,6853.00,11958.00,8483.00,
05/10/19-11:55:50:622,5,1032.00,18544.00,8052.24,17876.00,17333.00,24936.00,6853.00,11955.00,8483.00,
05/10/19-11:55:50:622,5,1032.00,18544.00,8052.24,17953.00,17355.00,24934.00,6846.00,11955.00,8483.00,
05/10/19-11:55:50:622,5,1032.00,18544.00,8052.24,17915.00,17356.00,24935.00,6853.00,11956.00,8483.00,
05/10/19-11:55:50:838,5,1032.00,18544.00,8051.22,17873.00,17362.00,24933.00,6846.00,11967.00,8514.00,
05/10/19-11:55:50:838,5,1032.00,18544.00,8048.14,17886.00,17371.00,24933.00,6849.00,11968.00,8529.00,
05/10/19-11:55:50:838,5,1032.00,18544.00,8048.14,17911.00,17373.00,24932.00,6852.00,11967.00,8532.00,
05/10/19-11:55:50:838,5,1032.00,18544.00,8048.14,17922.00,17358.00,24932.00,6846.00,11968.00,8534.00,
05/10/19-11:55:50:838,5,1032.00,18545.00,8048.14,17891.00,17354.00,24933.00,6850.00,11952.00,8509.00,
05/10/19-11:55:50:838,5,1032.00,18544.00,8051.73,17856.00,17353.00,24936.00,6849.00,11958.00,8469.00,
05/10/19-11:55:50:838,5,1032.00,18545.00,8052.24,17907.00,17356.00,24933.00,6844.00,11953.00,8477.00,
05/10/19-11:55:50:838,5,1032.00,18544.00,8052.24,17923.00,17363.00,24935.00,6852.00,11953.00,8474.00,
05/10/19-11:55:50:838,5,1032.00,18544.00,8052.24,17903.00,17368.00,24932.00,6842.00,11951.00,8477.00,
05/10/19-11:55:50:838,5,1032.00,18544.00,8052.24,17892.00,17353.00,24935.00,6853.00,11953.00,8481.00,
05/10/19-11:55:50:838,5,1032.00,18544.00,8052.24,17903.00,17351.00,24928.00,6850.00,11954.00,8481.00,
05/10/19-11:55:50:838,5,1032.00,18544.00,8052.24,17944.00,17341.00,24934.00,6859.00,11961.00,8481.00,
05/10/19-11:55:50:838,5,1032.00,18544.00,8052.24,17906.00,17317.00,24931.00,6849.00,11959.00,8481.00,
05/10/19-11:55:51:55,5,1032.00,18544.00,8051.22,17893.00,17333.00,24934.00,6851.00,11958.00,8482.00,
05/10/19-11:55:51:55,5,1032.00,18544.00,8048.66,17911.00,17339.00,24932.00,6847.00,11953.00,8497.00,
05/10/19-11:55:51:55,5,1032.00,18544.00,8048.14,17923.00,17353.00,24932.00,6845.00,11952.00,8499.00,
05/10/19-11:55:51:55,5,1032.00,18544.00,8048.14,17908.00,17375.00,24931.00,6847.00,11953.00,8495.00,
05/10/19-11:55:51:55,5,1032.00,18544.00,8048.14,17906.00,17345.00,24935.00,6852.00,11953.00,8490.00,
05/10/19-11:55:51:55,5,1032.00,18544.00,8051.22,17873.00,17349.00,24934.00,6850.00,11949.00,8477.00,
05/10/19-11:55:51:55,5,1032.00,18544.00,8052.24,17896.00,17362.00,24935.00,6848.00,11946.00,8483.00,
05/10/19-11:55:51:55,5,1032.00,18545.00,8052.24,17940.00,17323.00,24931.00,6851.00,11943.00,8471.00,
05/10/19-11:55:51:55,5,1032.00,18544.00,8052.24,17902.00,17355.00,24931.00,6849.00,11957.00,8478.00,
05/10/19-11:55:51:55,5,1032.00,18544.00,8052.24,17908.00,17351.00,24934.00,6845.00,11948.00,8478.00,
05/10/19-11:55:51:55,5,1032.00,18544.00,8052.24,17891.00,17328.00,24934.00,6857.00,11952.00,8478.00,
05/10/19-11:55:51:55,5,1032.00,18544.00,8052.24,17923.00,17372.00,24935.00,6860.00,11950.00,8478.00,
05/10/19-11:55:51:55,5,1032.00,18544.00,8052.24,17904.00,17329.00,24933.00,6860.00,11948.00,8478.00,
05/10/19-11:55:51:272,5,1032.00,18544.00,8050.19,17905.00,17326.00,24934.00,6858.00,11968.00,8528.00,
05/10/19-11:55:51:272,5,1032.00,18544.00,8048.14,17885.00,17355.00,24932.00,6857.00,11970.00,8524.00,
05/10/19-11:55:51:272,5,1032.00,18544.00,8048.14,17924.00,17335.00,24933.00,6842.00,11966.00,8531.00,
05/10/19-11:55:51:272,5,1032.00,18544.00,8048.14,17933.00,17346.00,24930.00,6842.00,11968.00,8528.00,
05/10/19-11:55:51:272,5,1032.00,18544.00,8048.14,17906.00,17365.00,24934.00,6848.00,11960.00,8506.00,
05/10/19-11:55:51:272,5,1032.00,18544.00,8051.22,17875.00,17355.00,24935.00,6850.00,11951.00,8478.00,
05/10/19-11:55:51:272,5,1032.00,18544.00,8052.24,17898.00,17375.00,24935.00,6847.00,11955.00,8484.00,
05/10/19-11:55:51:272,5,1032.00,18544.00,8052.24,17911.00,17374.00,24936.00,6849.00,11951.00,8481.00,
05/10/19-11:55:51:272,5,1032.00,18544.00,8052.24,17900.00,17351.00,24931.00,6848.00,11954.00,8477.00,
05/10/19-11:55:51:272,5,1032.00,18544.00,8052.24,17885.00,17384.00,24938.00,6841.00,11953.00,8475.00,
05/10/19-11:55:51:272,5,1032.00,18544.00,8052.24,17885.00,17361.00,24932.00,6854.00,11955.00,8475.00,
05/10/19-11:55:51:272,5,1032.00,18544.00,8052.24,17962.00,17371.00,24931.00,6841.00,11953.00,8475.00,
05/10/19-11:55:51:272,5,1032.00,18544.00,8052.24,17890.00,17376.00,24934.00,6848.00,11955.00,8475.00,
05/10/19-11:55:51:489,5,1032.00,18544.00,8051.22,17891.00,17363.00,24935.00,6844.00,11949.00,8487.00,
05/10/19-11:55:51:489,5,1032.00,18544.00,8048.14,17883.00,17334.00,24934.00,6850.00,11955.00,8498.00,
05/10/19-11:55:51:489,5,1032.00,18544.00,8048.14,17936.00,17352.00,24931.00,6852.00,11958.00,8490.00,
05/10/19-11:55:51:489,5,1032.00,18544.00,8048.14,17917.00,17320.00,24929.00,6847.00,11955.00,8493.00,
05/10/19-11:55:51:489,5,1032.00,18544.00,8048.66,17909.00,17321.00,24930.00,6851.00,11958.00,8489.00,
05/10/19-11:55:51:489,5,1032.00,18544.00,8050.71,17906.00,17321.00,24933.00,6853.00,11955.00,8480.00,
05/10/19-11:55:51:489,5,1032.00,18544.00,8052.24,17922.00,17326.00,24932.00,6847.00,11959.00,8477.00,
05/10/19-11:55:51:489,5,1032.00,18544.00,8052.24,17936.00,17352.00,24931.00,6852.00,11945.00,8474.00,
05/10/19-11:55:51:489,5,1032.00,18544.00,8052.24,17894.00,17346.00,24935.00,6847.00,11951.00,8481.00,
05/10/19-11:55:51:489,5,1032.00,18544.00,8052.24,17869.00,17350.00,24939.00,6853.00,11949.00,8480.00,
05/10/19-11:55:51:489,5,1032.00,18544.00,8052.24,17910.00,17361.00,24931.00,6844.00,11951.00,8480.00,
05/10/19-11:55:51:489,5,1032.00,18544.00,8052.24,17939.00,17359.00,24931.00,6851.00,11949.00,8480.00,
05/10/19-11:55:51:489,5,1032.00,18544.00,8052.24,17927.00,17354.00,24929.00,6859.00,11951.00,8480.00,
05/10/19-11:55:51:706,5,1032.00,18544.00,8050.71,17887.00,17339.00,24934.00,6845.00,11964.00,8521.00,
05/10/19-11:55:51:706,5,1032.00,18544.00,8048.14,17881.00,17340.00,24928.00,6853.00,11965.00,8532.00,
05/10/19-11:55:51:706,5,1032.00,18544.00,8048.14,17907.00,17363.00,24937.00,6846.00,11964.00,8518.00,
05/10/19-11:55:51:706,5,1032.00,18544.00,8048.14,17904.00,17367.00,24929.00,6847.00,11967.00,8525.00,
05/10/19-11:55:51:706,5,1032.00,18544.00,8048.14,17875.00,17366.00,24936.00,6844.00,11962.00,8509.00,
05/10/19-11:55:51:706,5,1032.00,18544.00,8050.19,17902.00,17370.00,24934.00,6856.00,11958.00,8477.00,
05/10/19-11:55:51:706,5,1032.00,18544.00,8052.24,17924.00,17344.00,24932.00,6851.00,11954.00,8474.00,
05/10/19-11:55:51:706,5,1032.00,18544.00,8052.24,17942.00,17344.00,24932.00,6857.00,11944.00,8486.00,
05/10/19-11:55:51:706,5,1032.00,18544.00,8052.24,17868.00,17330.00,24938.00,6852.00,11952.00,8475.00,
05/10/19-11:55:51:706,5,1032.00,18544.00,8052.24,17879.00,17339.00,24935.00,6847.00,11947.00,8481.00,
05/10/19-11:55:51:706,5,1032.00,18544.00,8052.24,17875.00,17343.00,24932.00,6843.00,11952.00,8481.00,
05/10/19-11:55:51:706,5,1032.00,18544.00,8052.24,17933.00,17386.00,24935.00,6855.00,11948.00,8481.00,
05/10/19-11:55:51:706,5,1032.00,18544.00,8052.24,17927.00,17387.00,24932.00,6845.00,11951.00,8481.00,
05/10/19-11:55:51:923,5,1032.00,18544.00,8051.73,17877.00,17357.00,24929.00,6848.00,11955.00,8501.00,
05/10/19-11:55:51:923,5,1032.00,18544.00,8048.14,17927.00,17372.00,24931.00,6852.00,11952.00,8493.00,
05/10/19-11:55:51:923,5,1032.00,18544.00,8048.14,17939.00,17339.00,24937.00,6860.00,11955.00,8488.00,
05/10/19-11:55:51:923,5,1032.00,18544.00,8048.14,17900.00,17327.00,24929.00,6856.00,11956.00,8495.00,
05/10/19-11:55:51:923,5,1032.00,18544.00,8047.63,17872.00,17343.00,24932.00,6861.00,11957.00,8487.00,
05/10/19-11:55:51:923,5,1032.00,18544.00,8050.19,17884.00,17343.00,24934.00,6859.00,11955.00,8474.00,
05/10/19-11:55:51:923,5,1032.00,18544.00,8052.24,17939.00,17359.00,24929.00,6860.00,11949.00,8477.00,
05/10/19-11:55:51:923,5,1032.00,18544.00,8052.24,17916.00,17340.00,24933.00,6857.00,11951.00,8474.00,
05/10/19-11:55:51:923,5,1032.00,18544.00,8052.24,17885.00,17339.00,24931.00,6852.00,11949.00,8484.00,
05/10/19-11:55:51:923,5,1032.00,18544.00,8052.24,17888.00,17338.00,24936.00,6854.00,11953.00,8481.00,
05/10/19-11:55:51:923,5,1032.00,18544.00,8052.24,17918.00,17306.00,24933.00,6857.00,11954.00,8481.00,
05/10/19-11:55:51:923,5,1032.00,18544.00,8052.24,17936.00,17323.00,24932.00,6843.00,11955.00,8481.00,
05/10/19-11:55:51:923,5,1032.00,18544.00,8052.24,17906.00,17354.00,24931.00,6860.00,11949.00,8481.00,
05/10/19-11:55:52:140,5,1032.00,18544.00,8050.71,17892.00,17340.00,24932.00,6853.00,11967.00,8521.00,
05/10/19-11:55:52:140,5,1032.00,18544.00,8048.14,17915.00,17355.00,24933.00,6848.00,11967.00,8521.00,
05/10/19-11:55:52:140,5,1032.00,18543.00,8048.14,17920.00,17380.00,24933.00,6844.00,11970.00,8522.00,
05/10/19-11:55:52:140,5,1032.00,18543.00,8048.14,17898.00,17369.00,24929.00,6860.00,11979.00,8521.00,
05/10/19-11:55:52:140,5,1032.00,18544.00,8047.63,17885.00,17374.00,24934.00,6851.00,11959.00,8503.00,
05/10/19-11:55:52:140,5,1032.00,18544.00,8050.71,17903.00,17364.00,24931.00,6845.00,11949.00,8477.00,
05/10/19-11:55:52:140,5,1032.00,18544.00,8052.24,17916.00,17376.00,24931.00,6851.00,11954.00,8477.00,
05/10/19-11:55:52:140,5,1032.00,18544.00,8052.24,17910.00,17361.00,24931.00,6845.00,11953.00,8468.00,
05/10/19-11:55:52:140,5,1032.00,18544.00,8052.24,17858.00,17346.00,24933.00,6851.00,11955.00,8473.00,
05/10/19-11:55:52:140,5,1032.00,18544.00,8052.24,17885.00,17372.00,24935.00,6847.00,11950.00,8470.00,
05/10/19-11:55:52:140,5,1032.00,18544.00,8052.24,17908.00,17344.00,24933.00,6844.00,11952.00,8470.00,
05/10/19-11:55:52:140,5,1032.00,18544.00,8052.24,17931.00,17350.00,24930.00,6854.00,11951.00,8470.00,
05/10/19-11:55:52:140,5,1032.00,18544.00,8052.24,17887.00,17355.00,24932.00,6849.00,11954.00,8470.00,
05/10/19-11:55:52:357,5,1032.00,18544.00,8050.71,17910.00,17330.00,24930.00,6852.00,11949.00,8496.00,
05/10/19-11:55:52:357,5,1032.00,18544.00,8048.14,17905.00,17330.00,24931.00,6850.00,11957.00,8495.00,
05/10/19-11:55:52:357,5,1032.00,18544.00,8048.14,17933.00,17344.00,24928.00,6848.00,11946.00,8497.00,
05/10/19-11:55:52:357,5,1032.00,18544.00,8048.14,17889.00,17321.00,24935.00,6846.00,11953.00,8488.00,
05/10/19-11:55:52:357,5,1032.00,18544.00,8048.66,17883.00,17339.00,24929.00,6843.00,11951.00,8492.00,
05/10/19-11:55:52:357,5,1032.00,18544.00,8050.19,17923.00,17370.00,24932.00,6852.00,11952.00,8474.00,
05/10/19-11:55:52:357,5,1032.00,18544.00,8052.24,17944.00,17337.00,24928.00,6846.00,11950.00,8484.00,
05/10/19-11:55:52:357,5,1032.00,18544.00,8052.24,17915.00,17349.00,24934.00,6850.00,11950.00,8474.00,
05/10/19-11:55:52:357,5,1032.00,18544.00,8052.24,17871.00,17340.00,24929.00,6854.00,11953.00,8479.00,
05/10/19-11:55:52:357,5,1032.00,18544.00,8052.24,17907.00,17343.00,24936.00,6864.00,11945.00,8479.00,
05/10/19-11:55:52:357,5,1032.00,18544.00,8052.24,17895.00,17336.00,24930.00,6856.00,11952.00,8479.00,
05/10/19-11:55:52:357,5,1032.00,18544.00,8052.24,17921.00,17348.00,24934.00,6854.00,11949.00,8479.00,
05/10/19-11:55:52:357,5,1032.00,18544.00,8052.24,17882.00,17343.00,24933.00,6855.00,11954.00,8479.00,
05/10/19-11:55:52:573,5,1032.00,18544.00,8049.68,17895.00,17352.00,24928.00,6857.00,11965.00,8525.00,
05/10/19-11:55:52:573,5,1032.00,18544.00,8048.14,17919.00,17333.00,24929.00,6860.00,11974.00,8524.00,
05/10/19-11:55:52:573,5,1032.00,18544.00,8048.14,17967.00,17341.00,24933.00,6845.00,11974.00,8526.00,
05/10/19-11:55:52:573,5,1032.00,18544.00,8048.14,17872.00,17326.00,24928.00,6847.00,11967.00,8534.00,
05/10/19-11:55:52:573,5,1032.00,18544.00,8048.14,17884.00,17334.00,24938.00,6847.00,11961.00,8510.00,
05/10/19-11:55:52:573,5,1032.00,18544.00,8051.22,17906.00,17349.00,24929.00,6862.00,11952.00,8478.00,
05/10/19-11:55:52:573,5,1032.00,18544.00,8052.24,17956.00,17375.00,24933.00,6853.00,11953.00,8483.00,
05/10/19-11:55:52:573,5,1032.00,18544.00,8052.24,17880.00,17350.00,24930.00,6850.00,11956.00,8481.00,
05/10/19-11:55:52:573,5,1032.00,18544.00,8052.24,17904.00,17383.00,24941.00,6852.00,11955.00,8478.00,
05/10/19-11:55:52:573,5,1032.00,18544.00,8052.24,17869.00,17362.00,24929.00,6850.00,11947.00,8483.00,
05/10/19-11:55:52:573,5,1032.00,18544.00,8052.24,17924.00,17375.00,24935.00,6852.00,11953.00,8483.00,
05/10/19-11:55:52:573,5,1032.00,18544.00,8052.24,17893.00,17344.00,24932.00,6858.00,11950.00,8483.00,
05/10/19-11:55:52:573,5,1032.00,18544.00,8052.24,17870.00,17353.00,24933.00,6855.00,11943.00,8483.00,
05/10/19-11:55:52:790,5,1032.00,18544.00,8050.19,17882.00,17377.00,24935.00,6855.00,11958.00,8491.00,
05/10/19-11:55:52:790,5,1032.00,18544.00,8048.14,17923.00,17376.00,24931.00,6845.00,11954.00,8489.00,
05/10/19-11:55:52:790,5,1032.00,18544.00,8048.14,17934.00,17356.00,24929.00,6851.00,11950.00,8501.00,
05/10/19-11:55:52:790,5,1032.00,18544.00,8048.14,17873.00,17338.00,24938.00,6853.00,11955.00,8496.00,
05/10/19-11:55:52:790,5,1032.00,18544.00,8048.14,17878.00,17340.00,24932.00,6851.00,11957.00,8490.00,
05/10/19-11:55:52:790,5,1032.00,18544.00,8050.71,17950.00,17327.00,24931.00,6853.00,11951.00,8478.00,
05/10/19-11:55:52:790,5,1032.00,18544.00,8051.73,17948.00,17333.00,24930.00,6854.00,11955.00,8480.00,
05/10/19-11:55:52:790,5,1032.00,18544.00,8052.24,17905.00,17333.00,24937.00,6852.00,11948.00,8477.00,
05/10/19-11:55:52:790,5,1032.00,18544.00,8052.24,17869.00,17325.00,24931.00,6857.00,11952.00,8466.00,
05/10/19-11:55:52:790,5,1032.00,18544.00,8052.24,17941.00,17355.00,24938.00,6851.00,11949.00,8484.00,
05/10/19-11:55:52:790,5,1032.00,18544.00,8052.24,17942.00,17339.00,24930.00,6859.00,11958.00,8484.00,
05/10/19-11:55:52:790,5,1032.00,18544.00,8052.24,17877.00,17350.00,24936.00,6846.00,11951.00,8484.00,
05/10/19-11:55:52:790,5,1032.00,18544.00,8052.24,17869.00,17346.00,24934.00,6844.00,11956.00,8484.00,
05/10/19-11:55:53:7,5,1032.00,18544.00,8050.19,17910.00,17341.00,24933.00,6847.00,11963.00,8525.00,
05/10/19-11:55:53:7,5,1032.00,18544.00,8048.14,17974.00,17354.00,24924.00,6841.00,11964.00,8528.00,
05/10/19-11:55:53:7,5,1032.00,18544.00,8048.14,17904.00,17364.00,24932.00,6851.00,11965.00,8524.00,
05/10/19-11:55:53:7,5,1032.00,18544.00,8048.14,17843.00,17329.00,24935.00,6854.00,11970.00,8519.00,
05/10/19-11:55:53:7,5,1032.00,18544.00,8048.14,17891.00,17380.00,24933.00,6855.00,11955.00,8500.00,
05/10/19-11:55:53:7,5,1032.00,18544.00,8050.71,17942.00,17369.00,24931.00,6845.00,11955.00,8475.00,
05/10/19-11:55:53:7,5,1032.00,18544.00,8052.24,17958.00,17352.00,24935.00,6846.00,11953.00,8473.00,
05/10/19-11:55:53:7,5,1032.00,18544.00,8052.24,17816.00,17381.00,24930.00,6856.00,11951.00,8476.00,
05/10/19-11:55:53:7,5,1032.00,18544.00,8052.24,17881.00,17342.00,24937.00,6845.00,11957.00,8472.00,
05/10/19-11:55:53:7,5,1032.00,18544.00,8052.24,17965.00,17359.00,24930.00,6849.00,11959.00,8479.00,
05/10/19-11:55:53:7,5,1032.00,18544.00,8052.24,17934.00,17376.00,24932.00,6851.00,11947.00,8479.00,
05/10/19-11:55:53:7,5,1032.00,18544.00,8052.24,17868.00,17331.00,24937.00,6846.00,11948.00,8479.00,
05/10/19-11:55:53:7,5,1032.00,18544.00,8052.24,17843.00,17363.00,24938.00,6848.00,11953.00,8479.00,
05/10/19-11:55:53:224,5,1032.00,18544.00,8050.19,17890.00,17358.00,24931.00,6848.00,11953.00,8498.00,
05/10/19-11:55:53:224,5,1032.00,18544.00,8048.14,18010.00,17358.00,24929.00,6850.00,11957.00,8492.00,
05/10/19-11:55:53:224,5,1032.00,18544.00,8048.14,17904.00,17388.00,24936.00,6854.00,11960.00,8501.00,
05/10/19-11:55:53:224,5,1032.00,18544.00,8048.14,17810.00,17350.00,24935.00,6848.00,11959.00,8495.00,
05/10/19-11:55:53:224,5,1032.00,18544.00,8048.14,17906.00,17349.00,24932.00,6841.00,11953.00,8497.00,
05/10/19-11:55:53:224,5,1032.00,18544.00,8050.71,17973.00,17376.00,24933.00,6855.00,11953.00,8476.00,
05/10/19-11:55:53:224,5,1032.00,18544.00,8051.73,17928.00,17321.00,24929.00,6848.00,11952.00,8486.00,
05/10/19-11:55:53:224,5,1032.00,18544.00,8052.24,17851.00,17336.00,24941.00,6850.00,11950.00,8478.00,
05/10/19-11:55:53:224,5,1032.00,18544.00,8052.24,17856.00,17346.00,24934.00,6845.00,11948.00,8474.00,
05/10/19-11:55:53:224,5,1032.00,18544.00,8052.24,17993.00,17335.00,24929.00,6848.00,11948.00,8478.00,
05/10/19-11:55:53:224,5,1032.00,18545.00,8052.24,18006.00,17336.00,24931.00,6852.00,11948.00,8478.00,
05/10/19-11:55:53:224,5,1032.00,18544.00,8052.24,17805.00,17370.00,24937.00,6854.00,11956.00,8478.00,
05/10/19-11:55:53:224,5,1032.00,18544.00,8052.24,17849.00,17305.00,24936.00,6852.00,11952.00,8478.00,
05/10/19-11:55:53:441,5,1032.00,18544.00,8050.19,17963.00,17331.00,24932.00,6843.00,11962.00,8527.00,
05/10/19-11:55:53:441,5,1032.00,18544.00,8048.14,17975.00,17373.00,24928.00,6846.00,11963.00,8530.00,
05/10/19-11:55:53:441,5,1032.00,18544.00,8048.14,17861.00,17306.00,24931.00,6848.00,11960.00,8526.00,
05/10/19-11:55:53:441,5,1032.00,18544.00,8048.14,17851.00,17342.00,24938.00,6847.00,11972.00,8529.00,
05/10/19-11:55:53:441,5,1032.00,18544.00,8047.63,17939.00,17363.00,24929.00,6852.00,11961.00,8501.00,
05/10/19-11:55:53:441,5,1032.00,18544.00,8051.22,17956.00,17350.00,24928.00,6847.00,11959.00,8483.00,
05/10/19-11:55:53:441,5,1032.00,18544.00,8052.24,17896.00,17387.00,24935.00,6850.00,11946.00,8476.00,
05/10/19-11:55:53:441,5,1032.00,18544.00,8052.24,17826.00,17356.00,24938.00,6844.00,11954.00,8479.00,
05/10/19-11:55:53:441,5,1032.00,18544.00,8052.24,17839.00,17378.00,24937.00,6849.00,11955.00,8478.00,
05/10/19-11:55:53:441,5,1032.00,18544.00,8052.24,17989.00,17394.00,24932.00,6841.00,11959.00,8483.00,
05/10/19-11:55:53:441,5,1032.00,18544.00,8052.24,17949.00,17324.00,24931.00,6849.00,11946.00,8483.00,
05/10/19-11:55:53:441,5,1032.00,18544.00,8052.24,17848.00,17382.00,24934.00,6857.00,11945.00,8483.00,
05/10/19-11:55:53:441,5,1032.00,18544.00,8052.24,17842.00,17342.00,24936.00,6843.00,11949.00,8483.00,
05/10/19-11:55:53:658,5,1032.00,18544.00,8050.19,17990.00,17341.00,24931.00,6845.00,11953.00,8494.00,
05/10/19-11:55:53:658,5,1032.00,18544.00,8048.14,17923.00,17375.00,24930.00,6853.00,11958.00,8494.00,
05/10/19-11:55:53:658,5,1032.00,18544.00,8048.14,17847.00,17341.00,24936.00,6848.00,11957.00,8492.00,
05/10/19-11:55:53:658,5,1032.00,18544.00,8048.14,17855.00,17378.00,24934.00,6854.00,11944.00,8502.00,
05/10/19-11:55:53:658,5,1032.00,18544.00,8048.14,17947.00,17336.00,24929.00,6846.00,11951.00,8485.00,
05/10/19-11:55:53:658,5,1032.00,18544.00,8050.71,17996.00,17350.00,24932.00,6837.00,11945.00,8480.00,
05/10/19-11:55:53:658,5,1032.00,18544.00,8052.24,17858.00,17348.00,24933.00,6848.00,11952.00,8484.00,
05/10/19-11:55:53:658,5,1032.00,18544.00,8052.24,17830.00,17312.00,24934.00,6856.00,11953.00,8476.00,
05/10/19-11:55:53:658,5,1032.00,18544.00,8052.24,17972.00,17341.00,24933.00,6851.00,11949.00,8474.00,
05/10/19-11:55:53:658,5,1032.00,18544.00,8052.24,17927.00,17361.00,24932.00,6851.00,11951.00,8481.00,
05/10/19-11:55:53:658,5,1032.00,18544.00,8052.24,17875.00,17345.00,24936.00,6852.00,11961.00,8481.00,
05/10/19-11:55:53:658,5,1032.00,18544.00,8052.24,17870.00,17346.00,24937.00,6854.00,11957.00,8481.00,
05/10/19-11:55:53:658,5,1032.00,18544.00,8052.24,17908.00,17359.00,24931.00,6854.00,11957.00,8481.00,
05/10/19-11:55:53:875,5,1032.00,18544.00,8050.19,17965.00,17328.00,24928.00,6847.00,11959.00,8523.00,
05/10/19-11:55:53:875,5,1032.00,18544.00,8048.14,17904.00,17325.00,24935.00,6849.00,11974.00,8529.00,
05/10/19-11:55:53:875,5,1032.00,18544.00,8048.14,17861.00,17338.00,24932.00,6845.00,11962.00,8529.00,
05/10/19-11:55:53:875,5,1032.00,18544.00,8048.14,17911.00,17338.00,24934.00,6842.00,11965.00,8524.00,
05/10/19-11:55:53:875,5,1032.00,18544.00,8049.17,17917.00,17359.00,24933.00,6847.00,11967.00,8498.00,
05/10/19-11:55:53:875,5,1032.00,18544.00,8051.22,17952.00,17377.00,24933.00,6850.00,11946.00,8479.00,
05/10/19-11:55:53:875,5,1032.00,18544.00,8052.24,17851.00,17364.00,24934.00,6853.00,11952.00,8473.00,
05/10/19-11:55:53:875,5,1032.00,18544.00,8052.24,17886.00,17382.00,24937.00,6859.00,11949.00,8475.00,
05/10/19-11:55:53:875,5,1032.00,18544.00,8052.24,17929.00,17360.00,24930.00,6852.00,11958.00,8482.00,
05/10/19-11:55:53:875,5,1032.00,18544.00,8052.24,17924.00,17368.00,24933.00,6843.00,11947.00,8471.00,
05/10/19-11:55:53:875,5,1032.00,18544.00,8052.24,17873.00,17364.00,24935.00,6838.00,11949.00,8471.00,
05/10/19-11:55:53:875,5,1032.00,18544.00,8052.24,17845.00,17346.00,24936.00,6844.00,11951.00,8471.00,
05/10/19-11:55:53:875,5,1032.00,18544.00,8052.24,17935.00,17376.00,24931.00,6856.00,11953.00,8471.00,
05/10/19-11:55:54:91,5,1032.00,18544.00,8050.71,17929.00,17374.00,24933.00,6856.00,11952.00,8493.00,
05/10/19-11:55:54:91,5,1032.00,18544.00,8048.14,17880.00,17339.00,24933.00,6856.00,11961.00,8496.00,
05/10/19-11:55:54:91,5,1032.00,18544.00,8048.14,17887.00,17356.00,24934.00,6849.00,11957.00,8499.00,
05/10/19-11:55:54:91,5,1032.00,18544.00,8048.14,17905.00,17354.00,24931.00,6841.00,11955.00,8495.00,
05/10/19-11:55:54:91,5,1032.00,18544.00,8048.14,17943.00,17323.00,24930.00,6853.00,11955.00,8485.00,
05/10/19-11:55:54:91,5,1032.00,18544.00,8050.19,17914.00,17340.00,24933.00,6851.00,11954.00,8471.00,
05/10/19-11:55:54:91,5,1032.00,18544.00,8052.24,17899.00,17334.00,24933.00,6857.00,11956.00,8478.00,
05/10/19-11:55:54:91,5,1032.00,18544.00,8052.24,17902.00,17322.00,24931.00,6849.00,11950.00,8480.00,
05/10/19-11:55:54:91,5,1032.00,18544.00,8052.24,17932.00,17357.00,24935.00,6852.00,11953.00,8480.00,
05/10/19-11:55:54:91,5,1032.00,18544.00,8052.24,17918.00,17338.00,24932.00,6851.00,11957.00,8479.00,
05/10/19-11:55:54:91,5,1032.00,18544.00,8052.24,17880.00,17345.00,24932.00,6853.00,11948.00,8479.00,
05/10/19-11:55:54:91,5,1032.00,18544.00,8052.24,17884.00,17370.00,24936.00,6854.00,11949.00,8479.00,
05/10/19-11:55:54:91,5,1032.00,18544.00,8052.24,17940.00,17344.00,24930.00,6852.00,11958.00,8479.00,
05/10/19-11:55:54:308,5,1032.00,18544.00,8050.71,17945.00,17345.00,24931.00,6844.00,11975.00,8520.00,
05/10/19-11:55:54:308,5,1032.00,18544.00,8048.14,17871.00,17344.00,24934.00,6845.00,11966.00,8535.00,
05/10/19-11:55:54:308,5,1032.00,18544.00,8048.14,17878.00,17329.00,24931.00,6839.00,11969.00,8528.00,
05/10/19-11:55:54:308,5,1032.00,18544.00,8048.14,17905.00,17357.00,24927.00,6843.00,11969.00,8532.00,
05/10/19-11:55:54:308,5,1032.00,18544.00,8048.14,17933.00,17360.00,24931.00,6849.00,11962.00,8500.00,
05/10/19-11:55:54:308,5,1032.00,18544.00,8050.19,17865.00,17373.00,24931.00,6857.00,11952.00,8482.00,
05/10/19-11:55:54:308,5,1032.00,18544.00,8051.73,17876.00,17364.00,24931.00,6854.00,11964.00,8486.00,
