Calibration
Channel,Gain,Offset,Zero
0,1,0,0
1,1,0,0
2,0.51249,0,0
3,1,0,0
4,1,0,0
5,1,0,0
6,1,0,0
7,1,0,0
8,1,0,0
mm/dd/yy-hh:mm:ss:ms,Sch,Ch0,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
06/28/19-16:40:32:773,3,968.00,16606.00,8243.40,18077.00,18129.00,24345.00,6797.00,12843.00,8834.00,
06/28/19-16:40:32:773,3,968.00,16606.00,8243.91,17703.00,17777.00,24315.00,6795.00,12846.00,8834.00,
06/28/19-16:40:32:773,3,968.00,16604.00,8243.91,17564.00,17823.00,24246.00,6791.00,12843.00,8834.00,
06/28/19-16:40:32:773,3,968.00,16603.00,8244.94,17916.00,17931.00,24365.00,6788.00,12840.00,8834.00,
06/28/19-16:40:32:990,3,968.00,16600.00,8241.35,18311.00,17903.00,24325.00,6785.00,12850.00,8879.00,
06/28/19-16:40:32:990,3,968.00,16602.00,8240.84,18121.00,17979.00,24285.00,6784.00,12846.00,8897.00,
06/28/19-16:40:32:990,3,968.00,16604.00,8238.28,17569.00,18176.00,24319.00,6791.00,12858.00,8897.00,
06/28/19-16:40:32:990,3,968.00,16601.00,8237.25,17396.00,18184.00,24252.00,6791.00,12861.00,8888.00,
06/28/19-16:40:32:990,3,968.00,16603.00,8239.30,17665.00,18091.00,24341.00,6780.00,12847.00,8866.00,
06/28/19-16:40:32:990,3,968.00,16602.00,8240.84,18141.00,17831.00,24321.00,6784.00,12837.00,8832.00,
06/28/19-16:40:32:990,3,968.00,16605.00,8241.35,18208.00,17912.00,24257.00,6786.00,12839.00,8838.00,
06/28/19-16:40:32:990,3,968.00,16602.00,8243.40,18218.00,17872.00,24312.00,6783.00,12841.00,8835.00,
06/28/19-16:40:32:990,3,968.00,16606.00,8243.91,17936.00,17796.00,24246.00,6788.00,12832.00,8846.00,
06/28/19-16:40:32:990,3,968.00,16602.00,8244.94,17668.00,17856.00,24325.00,6794.00,12848.00,8840.00,
06/28/19-16:40:32:990,3,968.00,16607.00,8244.43,17896.00,18055.00,24353.00,6787.00,12839.00,8840.00,
06/28/19-16:40:32:990,3,968.00,16604.00,8242.89,18275.00,18143.00,24354.00,6779.00,12847.00,8840.00,
06/28/19-16:40:32:990,3,968.00,16600.00,8243.91,18345.00,18026.00,24329.00,6791.00,12832.00,8840.00,
06/28/19-16:40:33:207,3,968.00,16602.00,8241.35,17913.00,17871.00,24237.00,6787.00,12834.00,8857.00,
06/28/19-16:40:33:207,3,968.00,16602.00,8240.33,17486.00,18138.00,24343.00,6789.00,12839.00,8853.00,
06/28/19-16:40:33:207,3,968.00,16600.00,8238.28,17480.00,18134.00,24371.00,6791.00,12848.00,8852.00,
06/28/19-16:40:33:207,3,968.00,16601.00,8238.28,17779.00,17784.00,24335.00,6798.00,12841.00,8854.00,
06/28/19-16:40:33:207,3,968.00,16602.00,8238.79,18076.00,17764.00,24228.00,6786.00,12845.00,8852.00,
06/28/19-16:40:33:207,3,968.00,16603.00,8241.35,18082.00,17972.00,24269.00,6789.00,12837.00,8841.00,
06/28/19-16:40:33:207,3,968.00,16604.00,8242.89,18007.00,17874.00,24304.00,6786.00,12833.00,8836.00,
06/28/19-16:40:33:207,3,968.00,16604.00,8242.89,17597.00,17739.00,24391.00,6789.00,12842.00,8843.00,
06/28/19-16:40:33:207,3,968.00,16603.00,8242.38,17748.00,18052.00,24336.00,6785.00,12843.00,8837.00,
06/28/19-16:40:33:207,3,968.00,16602.00,8244.43,17933.00,18231.00,24281.00,6795.00,12846.00,8845.00,
06/28/19-16:40:33:207,3,968.00,16603.00,8243.91,18195.00,17850.00,24180.00,6792.00,12837.00,8845.00,
06/28/19-16:40:33:207,3,968.00,16601.00,8243.91,18404.00,18058.00,24333.00,6790.00,12847.00,8845.00,
06/28/19-16:40:33:207,3,968.00,16602.00,8243.91,18104.00,17981.00,24324.00,6789.00,12846.00,8845.00,
06/28/19-16:40:33:423,3,967.00,16602.00,8241.86,17703.00,17947.00,24364.00,6785.00,12865.00,8881.00,
06/28/19-16:40:33:423,3,968.00,16601.00,8239.30,17601.00,17783.00,24326.00,6793.00,12859.00,8891.00,
06/28/19-16:40:33:423,3,968.00,16601.00,8237.25,17827.00,17942.00,24303.00,6787.00,12851.00,8888.00,
06/28/19-16:40:33:423,3,968.00,16600.00,8238.28,18177.00,18148.00,24347.00,6784.00,12860.00,8890.00,
06/28/19-16:40:33:423,3,968.00,16604.00,8237.76,18059.00,17959.00,24272.00,6790.00,12846.00,8858.00,
06/28/19-16:40:33:423,3,968.00,16603.00,8240.84,17816.00,18009.00,24302.00,6787.00,12846.00,8830.00,
06/28/19-16:40:33:423,3,968.00,16601.00,8241.35,17269.00,18039.00,24286.00,6788.00,12837.00,8829.00,
06/28/19-16:40:33:423,3,968.00,16602.00,8242.38,17556.00,18014.00,24389.00,6787.00,12842.00,8835.00,
06/28/19-16:40:33:423,3,968.00,16604.00,8244.43,17767.00,17989.00,24324.00,6804.00,12847.00,8835.00,
06/28/19-16:40:33:423,3,968.00,16603.00,8243.40,18291.00,17788.00,24295.00,6789.00,12846.00,8833.00,
06/28/19-16:40:33:423,3,968.00,16605.00,8243.40,18164.00,17976.00,24282.00,6797.00,12839.00,8833.00,
06/28/19-16:40:33:423,3,968.00,16601.00,8243.40,17850.00,18109.00,24278.00,6785.00,12832.00,8833.00,
06/28/19-16:40:33:423,3,968.00,16601.00,8242.89,17690.00,17705.00,24331.00,6795.00,12839.00,8833.00,
06/28/19-16:40:33:640,3,968.00,16602.00,8241.35,17798.00,17972.00,24448.00,6803.00,12846.00,8855.00,
06/28/19-16:40:33:640,3,968.00,16600.00,8240.33,18304.00,17960.00,24457.00,6797.00,12840.00,8860.00,
06/28/19-16:40:33:640,3,968.00,16600.00,8238.28,18376.00,17946.00,24491.00,6792.00,12841.00,8845.00,
06/28/19-16:40:33:640,3,968.00,16601.00,8237.25,18355.00,17769.00,24496.00,6792.00,12842.00,8850.00,
06/28/19-16:40:33:640,3,968.00,16601.00,8239.30,17688.00,18221.00,24415.00,6787.00,12844.00,8838.00,
06/28/19-16:40:33:640,3,967.00,16603.00,8240.84,17487.00,18021.00,24510.00,6793.00,12834.00,8832.00,
06/28/19-16:40:33:640,3,968.00,16606.00,8241.86,17812.00,17977.00,24297.00,6788.00,12839.00,8834.00,
06/28/19-16:40:33:640,3,968.00,16601.00,8244.94,18143.00,17777.00,24236.00,6783.00,12842.00,8834.00,
06/28/19-16:40:33:640,3,968.00,16602.00,8244.94,18183.00,18039.00,24290.00,6791.00,12834.00,8845.00,
06/28/19-16:40:33:640,3,968.00,16605.00,8244.43,17899.00,18019.00,24381.00,6788.00,12847.00,8832.00,
06/28/19-16:40:33:640,3,968.00,16600.00,8244.43,17341.00,17950.00,24439.00,6799.00,12843.00,8832.00,
06/28/19-16:40:33:640,3,968.00,16601.00,8243.91,17608.00,18052.00,24558.00,6792.00,12834.00,8832.00,
06/28/19-16:40:33:640,3,968.00,16601.00,8244.94,17762.00,18095.00,24435.00,6791.00,12842.00,8832.00,
06/28/19-16:40:33:857,3,968.00,16602.00,8241.35,17924.00,17957.00,24376.00,6785.00,12845.00,8890.00,
06/28/19-16:40:33:857,3,968.00,16600.00,8239.81,18400.00,17726.00,24367.00,6787.00,12867.00,8888.00,
06/28/19-16:40:33:857,3,968.00,16600.00,8236.74,17922.00,18190.00,24429.00,6784.00,12861.00,8880.00,
06/28/19-16:40:33:857,3,968.00,16603.00,8237.76,17852.00,17875.00,24389.00,6789.00,12850.00,8877.00,
06/28/19-16:40:33:857,3,968.00,16603.00,8238.28,17536.00,17999.00,24374.00,6781.00,12847.00,8853.00,
06/28/19-16:40:33:857,3,968.00,16602.00,8240.84,18028.00,17876.00,24338.00,6796.00,12845.00,8829.00,
06/28/19-16:40:33:857,3,968.00,16602.00,8242.89,18243.00,18111.00,24278.00,6784.00,12841.00,8832.00,
06/28/19-16:40:33:857,3,968.00,16600.00,8242.38,18681.00,17945.00,24354.00,6784.00,12842.00,8831.00,
06/28/19-16:40:33:857,3,968.00,16600.00,8243.40,17867.00,17740.00,24324.00,6789.00,12842.00,8824.00,
06/28/19-16:40:33:857,3,968.00,16601.00,8243.40,17628.00,17823.00,24387.00,6789.00,12839.00,8827.00,
06/28/19-16:40:33:857,3,968.00,16602.00,8243.91,17471.00,18069.00,24415.00,6796.00,12838.00,8827.00,
06/28/19-16:40:33:857,3,968.00,16603.00,8244.43,17913.00,17608.00,24316.00,6789.00,12846.00,8827.00,
06/28/19-16:40:33:857,3,968.00,16603.00,8244.43,18392.00,17893.00,24352.00,6795.00,12847.00,8827.00,
06/28/19-16:40:34:74,3,968.00,16600.00,8241.86,18048.00,18150.00,24291.00,6790.00,12833.00,8858.00,
06/28/19-16:40:34:74,3,968.00,16601.00,8240.33,17541.00,18263.00,24270.00,6792.00,12848.00,8853.00,
06/28/19-16:40:34:74,3,968.00,16600.00,8238.79,17513.00,17930.00,24452.00,6798.00,12842.00,8858.00,
06/28/19-16:40:34:74,3,968.00,16600.00,8237.25,17603.00,18022.00,24487.00,6799.00,12849.00,8844.00,
06/28/19-16:40:34:74,3,968.00,16604.00,8238.79,18004.00,18039.00,24533.00,6794.00,12841.00,8842.00,
06/28/19-16:40:34:74,3,968.00,16602.00,8241.35,18206.00,18041.00,24478.00,6789.00,12838.00,8835.00,
06/28/19-16:40:34:74,3,968.00,16603.00,8241.86,18098.00,18000.00,24491.00,6792.00,12847.00,8841.00,
06/28/19-16:40:34:74,3,968.00,16603.00,8243.91,17713.00,17846.00,24316.00,6783.00,12846.00,8837.00,
06/28/19-16:40:34:74,3,968.00,16600.00,8243.91,17835.00,17880.00,24384.00,6792.00,12844.00,8832.00,
06/28/19-16:40:34:74,3,968.00,16602.00,8244.43,17903.00,17885.00,24304.00,6790.00,12838.00,8825.00,
06/28/19-16:40:34:74,3,968.00,16602.00,8243.91,18247.00,17737.00,24233.00,6790.00,12848.00,8825.00,
06/28/19-16:40:34:74,3,968.00,16601.00,8243.40,18312.00,17939.00,24247.00,6784.00,12846.00,8825.00,
06/28/19-16:40:34:74,3,968.00,16602.00,8241.86,18099.00,17686.00,24250.00,6785.00,12838.00,8825.00,
06/28/19-16:40:34:291,3,968.00,16602.00,8241.35,17881.00,17628.00,24470.00,6795.00,12859.00,8877.00,
06/28/19-16:40:34:291,3,968.00,16601.00,8239.30,17798.00,17865.00,24479.00,6795.00,12857.00,8885.00,
06/28/19-16:40:34:291,3,968.00,16600.00,8237.76,17754.00,18174.00,24431.00,6790.00,12865.00,8900.00,
06/28/19-16:40:34:291,3,968.00,16600.00,8237.76,18116.00,18220.00,24408.00,6789.00,12856.00,8888.00,
06/28/19-16:40:34:291,3,968.00,16600.00,8238.28,18131.00,18131.00,24350.00,6791.00,12855.00,8868.00,
06/28/19-16:40:34:291,3,968.00,16600.00,8240.84,17991.00,18191.00,24388.00,6799.00,12843.00,8833.00,
06/28/19-16:40:34:291,3,968.00,16601.00,8242.89,17719.00,18097.00,24450.00,6794.00,12844.00,8836.00,
06/28/19-16:40:34:291,3,968.00,16600.00,8244.43,17522.00,17929.00,24321.00,6801.00,12848.00,8826.00,
06/28/19-16:40:34:291,3,968.00,16600.00,8244.43,17795.00,17738.00,24311.00,6781.00,12840.00,8836.00,
06/28/19-16:40:34:291,3,968.00,16602.00,8244.94,18072.00,17954.00,24306.00,6787.00,12840.00,8839.00,
06/28/19-16:40:34:291,3,968.00,16601.00,8242.38,18156.00,17844.00,24379.00,6782.00,12849.00,8839.00,
06/28/19-16:40:34:291,3,968.00,16601.00,8244.94,18127.00,17734.00,24451.00,6787.00,12847.00,8839.00,
06/28/19-16:40:34:291,3,968.00,16601.00,8242.89,17825.00,17737.00,24443.00,6790.00,12844.00,8839.00,
06/28/19-16:40:34:508,3,968.00,16600.00,8240.84,17592.00,17846.00,24432.00,6784.00,12841.00,8852.00,
06/28/19-16:40:34:508,3,968.00,16600.00,8240.84,17930.00,17754.00,24564.00,6786.00,12848.00,8859.00,
06/28/19-16:40:34:508,3,968.00,16600.00,8237.76,18340.00,17721.00,24427.00,6787.00,12845.00,8858.00,
06/28/19-16:40:34:508,3,968.00,16601.00,8238.79,18218.00,18012.00,24417.00,6786.00,12840.00,8854.00,
06/28/19-16:40:34:508,3,968.00,16600.00,8238.79,18224.00,18138.00,24334.00,6789.00,12847.00,8844.00,
06/28/19-16:40:34:508,3,968.00,16600.00,8240.84,17701.00,18177.00,24363.00,6783.00,12830.00,8835.00,
06/28/19-16:40:34:508,3,968.00,16601.00,8242.38,17876.00,17978.00,24396.00,6782.00,12842.00,8829.00,
06/28/19-16:40:34:508,3,968.00,16600.00,8243.40,18044.00,18148.00,24425.00,6797.00,12839.00,8835.00,
06/28/19-16:40:34:508,3,968.00,16601.00,8243.40,18175.00,18200.00,24483.00,6782.00,12849.00,8839.00,
06/28/19-16:40:34:508,3,968.00,16601.00,8243.91,18152.00,17899.00,24484.00,6785.00,12845.00,8824.00,
06/28/19-16:40:34:508,3,968.00,16601.00,8244.94,17841.00,18067.00,24464.00,6787.00,12847.00,8824.00,
06/28/19-16:40:34:508,3,968.00,16601.00,8244.94,17475.00,18188.00,24614.00,6790.00,12846.00,8824.00,
06/28/19-16:40:34:508,3,968.00,16600.00,8243.91,17650.00,18002.00,24550.00,6793.00,12839.00,8824.00,
06/28/19-16:40:34:725,3,967.00,16600.00,8240.84,17883.00,17711.00,24490.00,6795.00,12857.00,8887.00,
06/28/19-16:40:34:725,3,968.00,16600.00,8238.79,18016.00,18091.00,24518.00,6783.00,12859.00,8879.00,
06/28/19-16:40:34:725,3,968.00,16600.00,8238.28,18126.00,17728.00,24474.00,6786.00,12862.00,8879.00,
06/28/19-16:40:34:725,3,968.00,16600.00,8236.74,17915.00,17726.00,24448.00,6794.00,12860.00,8892.00,
06/28/19-16:40:34:725,3,968.00,16600.00,8238.28,17377.00,17762.00,24522.00,6791.00,12846.00,8858.00,
06/28/19-16:40:34:725,3,968.00,16600.00,8240.84,17836.00,17819.00,24568.00,6786.00,12844.00,8827.00,
06/28/19-16:40:34:725,3,968.00,16600.00,8242.38,18036.00,17716.00,24614.00,6786.00,12839.00,8825.00,
06/28/19-16:40:34:725,3,968.00,16600.00,8243.91,18240.00,17739.00,24519.00,6783.00,12842.00,8830.00,
06/28/19-16:40:34:725,3,968.00,16601.00,8243.40,18156.00,17931.00,24663.00,6796.00,12850.00,8839.00,
06/28/19-16:40:34:725,3,968.00,16600.00,8244.43,18039.00,18019.00,24703.00,6792.00,12848.00,8831.00,
06/28/19-16:40:34:725,3,968.00,16602.00,8242.38,17875.00,18063.00,24796.00,6790.00,12849.00,8831.00,
06/28/19-16:40:34:725,3,968.00,16601.00,8243.91,17944.00,17916.00,24829.00,6795.00,12841.00,8831.00,
06/28/19-16:40:34:725,3,968.00,16600.00,8244.43,18070.00,18180.00,24933.00,6794.00,12843.00,8831.00,
06/28/19-16:40:34:941,3,968.00,16600.00,8241.35,18071.00,18163.00,24761.00,6779.00,12846.00,8854.00,
06/28/19-16:40:34:941,3,968.00,16601.00,8239.30,18186.00,18033.00,24839.00,6790.00,12844.00,8861.00,
06/28/19-16:40:34:941,3,968.00,16600.00,8237.76,17799.00,17890.00,24860.00,6784.00,12846.00,8848.00,
06/28/19-16:40:34:941,3,968.00,16600.00,8237.25,17755.00,17935.00,24926.00,6782.00,12853.00,8849.00,
06/28/19-16:40:34:941,3,968.00,16601.00,8239.30,17717.00,17976.00,24963.00,6791.00,12842.00,8851.00,
06/28/19-16:40:34:941,3,968.00,16600.00,8240.84,17888.00,17790.00,24899.00,6789.00,12846.00,8834.00,
06/28/19-16:40:34:941,3,968.00,16601.00,8242.38,18095.00,17756.00,24856.00,6790.00,12842.00,8828.00,
06/28/19-16:40:34:941,3,968.00,16600.00,8242.89,18034.00,18071.00,24782.00,6789.00,12840.00,8831.00,
06/28/19-16:40:34:941,3,968.00,16601.00,8243.40,17969.00,17920.00,24895.00,6787.00,12840.00,8833.00,
06/28/19-16:40:34:941,3,968.00,16601.00,8243.40,17709.00,17885.00,24855.00,6797.00,12841.00,8838.00,
06/28/19-16:40:34:941,3,968.00,16600.00,8244.94,17834.00,17747.00,24828.00,6796.00,12841.00,8838.00,
06/28/19-16:40:34:941,3,968.00,16600.00,8243.91,18073.00,17978.00,24890.00,6799.00,12840.00,8838.00,
06/28/19-16:40:34:941,3,968.00,16602.00,8243.91,18174.00,17666.00,24887.00,6783.00,12842.00,8838.00,
06/28/19-16:40:35:158,3,968.00,16600.00,8241.35,18128.00,17823.00,24947.00,6785.00,12862.00,8884.00,
06/28/19-16:40:35:158,3,968.00,16600.00,8239.30,18007.00,17815.00,24886.00,6795.00,12861.00,8894.00,
06/28/19-16:40:35:158,3,968.00,16600.00,8238.28,17782.00,17920.00,24872.00,6780.00,12860.00,8886.00,
06/28/19-16:40:35:158,3,968.00,16600.00,8237.25,17982.00,17944.00,24849.00,6777.00,12854.00,8879.00,
06/28/19-16:40:35:158,3,968.00,16601.00,8238.28,18152.00,18023.00,24826.00,6795.00,12858.00,8870.00,
06/28/19-16:40:35:158,3,968.00,16600.00,8240.84,18198.00,18231.00,24827.00,6784.00,12834.00,8829.00,
06/28/19-16:40:35:158,3,968.00,16601.00,8242.38,18124.00,18262.00,24829.00,6796.00,12847.00,8829.00,
06/28/19-16:40:35:158,3,968.00,16603.00,8242.89,17927.00,18050.00,24864.00,6797.00,12839.00,8823.00,
06/28/19-16:40:35:158,3,968.00,16600.00,8243.91,17700.00,18074.00,24834.00,6788.00,12843.00,8841.00,
06/28/19-16:40:35:158,3,968.00,16600.00,8242.89,17788.00,18059.00,24856.00,6788.00,12842.00,8827.00,
06/28/19-16:40:35:158,3,968.00,16601.00,8244.94,17939.00,17803.00,24863.00,6788.00,12849.00,8827.00,
06/28/19-16:40:35:158,3,968.00,16601.00,8243.40,18108.00,17628.00,24922.00,6795.00,12849.00,8827.00,
06/28/19-16:40:35:158,3,968.00,16600.00,8243.40,17893.00,17738.00,24873.00,6784.00,12847.00,8827.00,
06/28/19-16:40:35:375,3,968.00,16600.00,8241.86,17750.00,17778.00,24966.00,6791.00,12843.00,8850.00,
06/28/19-16:40:35:375,3,968.00,16600.00,8240.33,17757.00,17771.00,24849.00,6788.00,12844.00,8855.00,
06/28/19-16:40:35:375,3,968.00,16600.00,8238.28,17843.00,17733.00,24818.00,6782.00,12847.00,8849.00,
06/28/19-16:40:35:375,3,968.00,16600.00,8236.74,18016.00,17892.00,24773.00,6781.00,12846.00,8844.00,
06/28/19-16:40:35:375,3,968.00,16600.00,8238.79,18068.00,17883.00,24752.00,6796.00,12840.00,8842.00,
06/28/19-16:40:35:375,3,968.00,16601.00,8240.84,18009.00,17863.00,24832.00,6784.00,12850.00,8832.00,
06/28/19-16:40:35:375,3,968.00,16601.00,8241.35,17986.00,17828.00,24879.00,6791.00,12847.00,8826.00,
06/28/19-16:40:35:375,3,968.00,16601.00,8243.40,17732.00,17986.00,24841.00,6782.00,12843.00,8827.00,
06/28/19-16:40:35:375,3,968.00,16601.00,8243.40,17857.00,18018.00,24783.00,6794.00,12843.00,8837.00,
06/28/19-16:40:35:375,3,968.00,16602.00,8244.43,18151.00,18085.00,24843.00,6784.00,12842.00,8835.00,
06/28/19-16:40:35:375,3,968.00,16600.00,8243.40,18217.00,18053.00,24951.00,6783.00,12843.00,8835.00,
06/28/19-16:40:35:375,3,968.00,16601.00,8244.43,18133.00,18163.00,24792.00,6788.00,12850.00,8835.00,
06/28/19-16:40:35:375,3,968.00,16600.00,8244.43,17810.00,18329.00,24755.00,6784.00,12843.00,8835.00,
06/28/19-16:40:35:592,3,968.00,16600.00,8241.86,17839.00,18085.00,24747.00,6785.00,12852.00,8889.00,
06/28/19-16:40:35:592,3,968.00,16600.00,8238.28,18013.00,17997.00,24687.00,6791.00,12856.00,8887.00,
06/28/19-16:40:35:592,3,968.00,16600.00,8237.25,18172.00,18020.00,24743.00,6784.00,12861.00,8887.00,
06/28/19-16:40:35:592,3,968.00,16600.00,8237.25,18009.00,18029.00,24813.00,6794.00,12854.00,8892.00,
06/28/19-16:40:35:592,3,968.00,16600.00,8238.28,17923.00,17849.00,24834.00,6782.00,12854.00,8861.00,
06/28/19-16:40:35:592,3,968.00,16600.00,8240.84,17594.00,17656.00,24885.00,6789.00,12838.00,8823.00,
06/28/19-16:40:35:592,3,968.00,16600.00,8242.38,17741.00,17755.00,24885.00,6785.00,12839.00,8831.00,
06/28/19-16:40:35:592,3,968.00,16600.00,8242.38,17790.00,17876.00,24840.00,6790.00,12844.00,8832.00,
06/28/19-16:40:35:592,3,968.00,16600.00,8243.91,18091.00,17631.00,24778.00,6783.00,12843.00,8825.00,
06/28/19-16:40:35:592,3,968.00,16600.00,8243.40,17908.00,17752.00,24726.00,6788.00,12846.00,8823.00,
06/28/19-16:40:35:592,3,968.00,16601.00,8243.91,17871.00,17747.00,24788.00,6794.00,12849.00,8823.00,
06/28/19-16:40:35:592,3,968.00,16600.00,8243.91,17949.00,17806.00,24674.00,6790.00,12849.00,8823.00,
06/28/19-16:40:35:592,3,968.00,16601.00,8244.43,17826.00,17730.00,24709.00,6787.00,12844.00,8823.00,
06/28/19-16:40:35:809,3,968.00,16600.00,8241.86,18310.00,17784.00,24758.00,6790.00,12842.00,8846.00,
06/28/19-16:40:35:809,3,968.00,16601.00,8239.30,18262.00,18134.00,24759.00,6785.00,12841.00,8853.00,
06/28/19-16:40:35:809,3,968.00,16600.00,8238.79,18119.00,18116.00,24758.00,6792.00,12843.00,8851.00,
06/28/19-16:40:35:809,3,968.00,16600.00,8237.25,17974.00,18076.00,24751.00,6787.00,12845.00,8858.00,
06/28/19-16:40:35:809,3,968.00,16600.00,8238.28,17884.00,18112.00,24743.00,6791.00,12840.00,8842.00,
06/28/19-16:40:35:809,3,968.00,16600.00,8240.84,17983.00,18142.00,24701.00,6792.00,12846.00,8841.00,
06/28/19-16:40:35:809,3,968.00,16600.00,8240.84,18226.00,18083.00,24676.00,6791.00,12845.00,8831.00,
06/28/19-16:40:35:809,3,968.00,16601.00,8242.89,18192.00,17887.00,24621.00,6782.00,12845.00,8833.00,
06/28/19-16:40:35:809,3,968.00,16600.00,8244.43,18164.00,17971.00,24700.00,6781.00,12848.00,8821.00,
06/28/19-16:40:35:809,3,968.00,16600.00,8243.91,17740.00,17929.00,24716.00,6790.00,12844.00,8834.00,
06/28/19-16:40:35:809,3,968.00,16601.00,8243.91,17612.00,17781.00,24804.00,6789.00,12850.00,8834.00,
06/28/19-16:40:35:809,3,968.00,16600.00,8244.94,17889.00,17768.00,24729.00,6793.00,12844.00,8834.00,
06/28/19-16:40:35:809,3,968.00,16600.00,8243.40,17815.00,17750.00,24768.00,6788.00,12843.00,8834.00,
06/28/19-16:40:36:26,3,968.00,16600.00,8241.35,18151.00,17896.00,24777.00,6777.00,12862.00,8881.00,
06/28/19-16:40:36:26,3,968.00,16600.00,8239.30,17877.00,17839.00,24725.00,6776.00,12854.00,8890.00,
06/28/19-16:40:36:26,3,968.00,16600.00,8237.76,17675.00,17836.00,24668.00,6773.00,12866.00,8887.00,
06/28/19-16:40:36:26,3,968.00,16600.00,8237.76,17653.00,17985.00,24574.00,6789.00,12862.00,8891.00,
06/28/19-16:40:36:26,3,968.00,16600.00,8238.28,17783.00,18005.00,24389.00,6776.00,12846.00,8864.00,
06/28/19-16:40:36:26,3,968.00,16600.00,8241.35,18003.00,17911.00,24380.00,6783.00,12847.00,8837.00,
06/28/19-16:40:36:26,3,968.00,16600.00,8241.35,18086.00,18084.00,24355.00,6784.00,12840.00,8831.00,
06/28/19-16:40:36:26,3,968.00,16601.00,8243.40,18171.00,18092.00,24503.00,6776.00,12839.00,8842.00,
06/28/19-16:40:36:26,3,968.00,16600.00,8243.91,17848.00,17984.00,24399.00,6780.00,12843.00,8832.00,
06/28/19-16:40:36:26,3,968.00,16600.00,8243.91,17798.00,17841.00,24353.00,6792.00,12838.00,8832.00,
06/28/19-16:40:36:26,3,968.00,16600.00,8242.89,17969.00,17872.00,24365.00,6780.00,12840.00,8832.00,
06/28/19-16:40:36:26,3,968.00,16600.00,8243.40,18366.00,18082.00,24400.00,6795.00,12842.00,8832.00,
06/28/19-16:40:36:26,3,968.00,16600.00,8243.91,18201.00,17998.00,24464.00,6791.00,12843.00,8832.00,
06/28/19-16:40:36:243,3,968.00,16600.00,8241.35,18052.00,17987.00,24440.00,6783.00,12849.00,8848.00,
06/28/19-16:40:36:243,3,968.00,16600.00,8240.33,17692.00,17974.00,24451.00,6788.00,12846.00,8854.00,
06/28/19-16:40:36:243,3,968.00,16600.00,8239.30,17904.00,17953.00,24533.00,6790.00,12848.00,8855.00,
06/28/19-16:40:36:243,3,968.00,16600.00,8238.28,17901.00,17906.00,24566.00,6780.00,12845.00,8864.00,
06/28/19-16:40:36:243,3,968.00,16601.00,8238.79,18060.00,17849.00,24612.00,6785.00,12844.00,8844.00,
06/28/19-16:40:36:243,3,968.00,16600.00,8240.84,18021.00,17792.00,24607.00,6784.00,12847.00,8836.00,
06/28/19-16:40:36:243,3,968.00,16600.00,8242.38,17661.00,17858.00,24509.00,6782.00,12837.00,8841.00,
06/28/19-16:40:36:243,3,968.00,16600.00,8242.89,17576.00,17746.00,24524.00,6788.00,12837.00,8833.00,
06/28/19-16:40:36:243,3,968.00,16600.00,8243.91,17808.00,17705.00,24537.00,6791.00,12843.00,8841.00,
06/28/19-16:40:36:243,3,968.00,16600.00,8243.40,17964.00,18037.00,24451.00,6793.00,12843.00,8833.00,
06/28/19-16:40:36:243,3,968.00,16600.00,8244.43,18057.00,18049.00,24473.00,6786.00,12847.00,8833.00,
06/28/19-16:40:36:243,3,968.00,16600.00,8243.91,18000.00,17898.00,24445.00,6789.00,12850.00,8833.00,
06/28/19-16:40:36:243,3,968.00,16600.00,8243.91,17745.00,17938.00,24433.00,6785.00,12845.00,8833.00,
06/28/19-16:40:36:459,3,968.00,16600.00,8241.35,17759.00,18080.00,24339.00,6788.00,12857.00,8892.00,
06/28/19-16:40:36:459,3,968.00,16600.00,8239.30,17996.00,17995.00,24275.00,6783.00,12858.00,8886.00,
06/28/19-16:40:36:459,3,968.00,16600.00,8236.74,18304.00,17821.00,24416.00,6782.00,12853.00,8896.00,
06/28/19-16:40:36:459,3,968.00,16600.00,8236.74,18167.00,17844.00,24338.00,6781.00,12864.00,8886.00,
06/28/19-16:40:36:459,3,968.00,16600.00,8238.28,18072.00,18155.00,24444.00,6785.00,12849.00,8861.00,
06/28/19-16:40:36:459,3,968.00,16600.00,8240.84,17990.00,18131.00,24502.00,6797.00,12845.00,8825.00,
06/28/19-16:40:36:459,3,968.00,16600.00,8242.38,17939.00,17894.00,24414.00,6790.00,12836.00,8841.00,
06/28/19-16:40:36:459,3,968.00,16600.00,8243.40,18176.00,18056.00,24535.00,6781.00,12835.00,8833.00,
06/28/19-16:40:36:459,3,968.00,16600.00,8243.40,18218.00,18175.00,24444.00,6783.00,12843.00,8831.00,
06/28/19-16:40:36:459,3,968.00,16600.00,8243.40,18107.00,18009.00,24454.00,6791.00,12843.00,8836.00,
06/28/19-16:40:36:459,3,968.00,16600.00,8244.94,17893.00,17709.00,24583.00,6777.00,12845.00,8836.00,
06/28/19-16:40:36:459,3,968.00,16600.00,8243.91,17576.00,17602.00,24534.00,6792.00,12844.00,8836.00,
06/28/19-16:40:36:459,3,968.00,16600.00,8243.91,17674.00,17681.00,24492.00,6797.00,12843.00,8836.00,
06/28/19-16:40:36:676,3,968.00,16600.00,8241.86,17834.00,17547.00,24539.00,6790.00,12851.00,8860.00,
